okkur	ég	fp1fo
við	við	aa
og	og	c
mér	ég	fp1eþ
finnst	finna	sfm3en
það	það	fphen
í	í	af
raun	raun	nveþ
skylda	skylda	nven
þingmanna	þingmaður	nkfe
að	að	cn
fara	fara	sng
að	að	cn
opna	opna	sng
eyrun	eyra	nhfog
fyrir	fyrir	af
þessari	þessi	faveþ
umræðu	umræða	nveþ
.	.	pl

Bestu	góður	lvfnve
kveðjur	kveðja	nvfn

Þórarinn	Þórarinn	nken-s
G.	G.	ks

Auglýst	auglýsa	sþgven
hefur	hafa	sfg3en
verið	vera	sþghen
laus	laus	lvensf
til	til	af
umsóknar	umsókn	nvee
staða	staða	nven
aðjunkts	aðjunkt	nkee
í	í	af
norrænum	norrænn	lhfþsf
málum	mál	nhfþ
,	,	pk
einkum	einkum	aa
íslensku	íslenska	nveþ
,	,	pk
við	við	af
Uppsalaháskóla	Uppsalaháskóli	nkeo-s
.	.	pl

Ráðið	ráða	sþghen
verður	verða	sfg3en
í	í	af
stöðuna	staða	nveog
frá	frá	af
1.	1.	ta
júlí	júlí	nkeþ
2004	2004	ta
.	.	pl

Umsóknarfrestur	umsóknarfrestur	nken
er	vera	sfg3en
til	til	af
29.	29.	ta
janúar	janúar	nkee
.	.	pl

Auglýsingin	auglýsing	nveng
um	um	af
stöðuna	staða	nveog
er	vera	sfg3en
á	á	af
heimasíðu	heimasíða	nveþ
SSN	SSN	n----s
:	:	pa
www.xxxxx.is	www.xxxxx.is	v
Stofnun	Stofnun	nven-s
Sigurðar	Sigurður	nkee-s
Nordals	Nordal	nkee-s

Ágæta	ágætur	lhenvf
háskólafólk	háskólafólk	nhen

Í	í	af
framhaldi	framhald	nheþ
af	af	af
skrifum	skrif	nhfþ
Vésteins	Vésteinn	nkee-s
Ó.	Ó.	ks
þar	þar	aa
sem	sem	c
kallað	kalla	sþghen
er	vera	sfg3en
á	á	af
umræðu	umræða	nveo
og	og	c
upplýsingar	upplýsing	nvfo
um	um	af
opinbert	opinber	lheosf
rannsóknafé	rannsóknafé	nheo
og	og	c
hvert	hvert	aa
það	það	fphen
fer	fara	sfg3en
bendi	benda	sfg1en
ég	ég	fp1en
á	á	af
fjárlagagreiningu	fjárlagagreining	nveo
hagdeildar	hagdeild	nvee
Rannís	Rannís	n-ee-s
sem	sem	ct
er	vera	sfg3en
nýkominn	nýkominn	lkensf
út	út	aa
.	.	pl

Hægt	hægur	lhensf
er	vera	sfg3en
að	að	cn
nálgast	nálgast	snm
pdf-skjal	pdf-skjal	nheo
með	með	af
greiningunni	greining	nveþg
á	á	af
heimasíðunni	heimasíða	nveþg
www.xxxx.is	www.xxxx.is	v
bestu	góður	lvfnve
kveðjur	kveðja	nvfn
páll	Páll	nken
v	v	nhen
.	.	pl

Kæri	kær	lkenvf
Páll	Páll	nken-s
,	,	pk

Þakka	þakka	sng
þér	þú	fp2eþ
fyrir	fyrir	af
upplýsingarnar	upplýsing	nvfog
.	.	pl

Gott	góður	lhensf
væri	vera	svg3eþ
að	að	cn
fá	fá	sng
greiningu	greining	nveo
á	á	af
því	það	fpheþ
hvernig	hvernig	aa
þær	sá	favfn
fjárveitingar	fjárveiting	nvfn
til	til	af
rannsókna	rannsókn	nvfe
sem	sem	ct
samkvæmt	samkvæmt	af
ykkar	þú	fp2fe
yfirliti	yfirlit	nheþ
(	(	pa
bls.	bls.	ks
8	8	ta
)	)	pa
nema	nema	sfg3fn
4.085	4.085	ta
m.kr.	m.kr.	ks
á	á	af
fjárlögum	fjárlög	nhfþ
ársins	ár	nheeg
2004	2004	ta
skiptast	skipta	sfm3fn
milli	milli	af
menntastofnana	menntastofnun	nvfe
.	.	pl

Mér	ég	fp1eþ
er	vera	sfg3en
lífsins	líf	nheeg
ómögulegt	ómögulegur	lhensf
að	að	cn
fá	fá	sng
þessa	þessi	faveo
tölu	tala	nveo
nema	nema	c
bæta	bæta	sng
við	við	af
fjárveitinguna	fjárveiting	nveog
,	,	pk
sem	sem	ct
nemur	nema	sfg3en
2.543	2.543	ta
m.kr.	m.kr.	ks
,	,	pk
þeim	sá	favfþ
sértekjum	sértekjur	nvfþ
1.481	1.481	ta
m.kr.	m.kr.	ks
sem	sem	ct
háskólastofnunum	háskólastofnun	nvfþ
er	vera	sfg3en
ætlað	ætla	sþghen
að	að	cn
afla	afla	sng
m.a.	m.a.	ks
úr	úr	af
sjóðum	sjóður	nkfþ
Rannís	Rannís	n-ee-s
og	og	c
frá	frá	af
Evrópusambandinu	Evrópusamband	nheþgs
.	.	pl

Er	vera	sfg3en
hugsanlega	hugsanlega	aa
verið	vera	sþghen
að	að	cn
tvítelja	tvítelja	sng
framlag	framlag	nheo
ríkisins	ríki	nheeg
og	og	c
telja	telja	sng
þær	sá	favfo
tekjur	tekja	nvfo
sem	sem	ct
háskólastofnanir	háskólastofnun	nvfn
afla	afla	sfg3fn
sér	sig	fpvfþ
frá	frá	af
þriðja	þriðji	lkeþvf
aðila	aðili	nkeþ
sem	sem	ct
ríkisframlag	ríkisframlag	nheo
?	?	pl

Þess	það	fphee
gætir	gæta	sfg3en
víða	víða	aa
í	í	af
framsetningu	framsetning	nveþ
fjárlaga	fjárlög	nhfe
að	að	c
ekki	ekki	aa
eru	vera	sfg3fn
gerð	gera	sþghfn
ljós	ljós	lhfnsf
skil	skil	nhfn
milli	milli	af
fjárveitinga	fjárveiting	nvfe
og	og	c
sértekna	sértekjur	nvfe
.	.	pl

Á	á	af
blaðsíðu	blaðsíða	nveþ
304-305	304-305	ta
í	í	af
fjárlögum	fjárlög	nhfþ
eru	vera	sfg3fn
fjárveitingar	fjárveiting	nvfn
til	til	af
Háskóla	Háskóli	nkee-s
Íslands	Ísland	nhee-s
taldar	telja	sþgvfn
vera	vera	sng
4.441,6	4.441,6	ta
m.kr.	m.kr.	ks

Þar	þar	aa
er	vera	sfg3en
innifalið	innifalinn	lhensf
framlag	framlag	nhen
Happdrætti	Happdrætti	nhee-s
Háskóla	Háskóli	nkee-s
Íslands	Ísland	nhee-s
til	til	af
byggingaframkvæmda	byggingaframkvæmd	nvfe
og	og	c
ennfremur	ennfremur	aa
skrásetningargjöld	skrásetningargjald	nhfn
sem	sem	ct
nemendur	nemandi	nkfn
greiða	greiða	sfg3fn
.	.	pl

Þegar	þegar	c
kemur	koma	sfg3en
að	að	af
Háskólanum	Háskóli	nkeþgs
í	í	af
Reykjavík	Reykjavík	nveþ-s
og	og	c
Viðskiptaháskólanum	Viðskiptaháskóli	nkeþgs
á	á	af
Bifröst	Bifröst	nveþ-s
eru	vera	sfg3fn
skólagjöld	skólagjald	nhfn
nemenda	nemandi	nkfe
ekki	ekki	aa
talin	telja	sþghfn
með	með	af
heildarfjárveitingu	heildarfjárveiting	nveþ
.	.	pl

Hér	hér	aa
virðist	virða	sfm3en
skorta	skorta	sng
á	á	af
samræmi	samræmi	nheo
.	.	pl

Með	með	af
bestu	góður	lveþve
kveðju	kveðja	nveþ
,	,	pk
Gunnlaugur	Gunnlaugur	nken-s
H.	H.	ks
J.	J.	ks

Góðir	góður	lkfnsf
hi-starf	hi-starf	x
lesendur	lesandi	nkfn
,	,	pk

Mig	ég	fp1eo
langar	langa	sfg3en
að	að	cn
beina	beina	sng
umræðu	umræða	nveþ
um	um	af
rannsóknafé	rannsóknafé	nheo
inn	inn	aa
á	á	af
nýja	nýr	lveosf
braut	braut	nveo
.	.	pl

Auðvitað	auðvitað	aa
þarf	þurfa	sfg3en
að	að	cn
ræða	ræða	sng
um	um	aa
hvernig	hvernig	aa
eigi	eiga	svg3en
að	að	cn
bregðast	bregða	snm
við	við	af
nýjustu	nýr	lvfþve
hremmingum	hremming	nvfþ
,	,	pk
en	en	c
við	ég	fp1fn
þurfum	þurfa	sfg1fn
líka	líka	aa
að	að	cn
horfa	horfa	sng
lengra	langt	aam
.	.	pl

Við	ég	fp1fn
ættum	eiga	svg1fþ
að	að	cn
geta	geta	sng
sótt	sækja	sþghen
þetta	þessi	faheo
mál	mál	nheo
með	með	af
rökum	rök	nhfþ
og	og	c
staðtölum	staðtala	nvfþ
í	í	af
meira	mikill	lkeþvm
mæli	mælir	nkeþ
en	en	c
verið	vera	sþghen
hefur	hafa	sfg3en
.	.	pl

Oftast	oft	aae
heyrir	heyra	sfg3en
maður	maður	nken
bara	bara	aa
ramakvein	ramakvein	nheo
og	og	c
upphrópanir	upphrópun	nvfo
eða	eða	c
tilfinningahlaðnar	tilfinningahlaðinn	lvfosf
alhæfingar	alhæfing	nvfo
um	um	af
mikilvægi	mikilvægi	nheo
rannsókna	rannsókn	nvfe
.	.	pl

Í	í	af
ritinu	rit	nheþg
Forskningspolitikk	Forskningspolitikk	n----s
2/2003	2/2003	ta
,	,	pk
sem	sem	ct
gefið	gefa	sþghen
er	vera	sfg3en
út	út	aa
af	af	af
NIFU	NIFU	n----s
(	(	pa
Norsk	Norsk	n----s
institutt	institutt	e
for	for	e
studier	studier	e
av	av	e
forskning	forskning	e
og	og	e
utdanning	utdanning	e
)	)	pa
,	,	pk
stendur	standa	sfg3en
á	á	af
bls.	bls.	ks
3	3	ta
:	:	pa
«	«	pg
I	I	e
klagesangen	klagesangen	e
over	over	e
lite	lite	e
midler	midler	e
til	til	e
norsk	norsk	e
forskning	forskning	e
,	,	pk
kan	kan	e
det	det	e
være	være	e
viktig	viktig	e
aa	aa	e
minne	minne	e
om	om	e
at	at	e
kun	kun	e
Island	Island	n----s
og	og	e
USA	USA	n----s
bruker	bruker	e
et	et	e
höyere	höyere	e
offentlige	offentlige	e
belöp	belöp	e
til	til	e
FoU	FoU	e
[	[	pa
forskning	forskning	e
og	og	e
utvikling	utvikling	e
]	]	pa
per	per	e
innbygger	innbygger	e
enn	enn	e
Norge	Norge	n----s
i	i	e
2001	2001	ta
.	.	pl
»	»	pg

Þessar	þessi	favfn
upplýsingar	upplýsing	nvfn
hygg	hyggja	sfg1en
ég	ég	fp1en
að	að	c
séu	vera	svg3fn
í	í	af
samræmi	samræmi	nheþ
við	við	af
staðtölur	staðtala	nvfo
gefnar	gefa	sþgvfo
út	út	aa
af	af	af
Rannís	Rannís	n-eþ-s
,	,	pk
þótt	þótt	c
ég	ég	fp1en
hafi	hafa	svg1en
ekki	ekki	aa
athugað	athuga	sþghen
það	það	fpheo
sérstaklega	sérstaklega	aa
.	.	pl

Ég	ég	fp1en
hef	hafa	sfg1en
oft	oft	aa
undrast	undra	sþmhen
það	það	fpheo
hve	hve	aa
Ísland	Ísland	nhen-s
kemur	koma	sfg3en
út	út	aa
með	með	af
hlutfallslega	hlutfallslega	aa
há	hár	lhfosf
framlög	framlag	nhfo
í	í	af
slíkum	slíkur	fbkeþ
samanburði	samanburður	nkeþ
í	í	af
staðtölum	staðtala	nvfþ
þeirra	hann	fpkfe
(	(	pa
verð	verða	sfg1en
að	að	cn
játa	játa	sng
á	á	af
mig	ég	fp1eo
sofandahátt	sofandaháttur	nkeo
að	að	cn
hafa	hafa	sng
aldrei	aldrei	aa
spurt	spyrja	sþghen
út	út	aa
í	í	af
þetta	þessi	faheo
meðan	meðan	c
ég	ég	fp1en
sat	sitja	sfg1eþ
í	í	af
Rannís	Rannís	n-eþ-s
,	,	pk
en	en	c
að	að	af
vísu	vís	lheþsf
hefur	hafa	sfg3en
þetta	þessi	fahen
ágerst	ágerast	sþmhen
síðan	síðan	aa
)	)	pa
.	.	pl

Ef	ef	c
við	ég	fp1fn
gefum	gefa	sfg1fn
okkur	ég	fp1fþ
að	að	c
sambærilegir	sambærilegur	lkfnsf
hlutir	hlutur	nkfn
séu	vera	svg3fn
mældir	mæla	sþgkfn
(	(	pa
sem	sem	ct
hlýtur	hljóta	sfg3en
amk.	a.m.k.	ks
að	að	cn
vera	vera	sng
ætlunin	ætlun	nveng
)	)	pa
virðist	virða	sfm3en
þessi	þessi	faven
staðhæfing	staðhæfing	nven
stinga	stinga	sng
í	í	af
stúf	stúfur	nkeo
við	við	af
tilfinningu	tilfinning	nveo
flestra	margur	lkfese
sem	sem	ct
hafa	hafa	sfg3fn
kynnst	kynna	sþmhen
rannsóknaumhverfi	rannsóknaumhverfi	nheþ
á	á	af
okkar	ég	fp1fe
sviðum	svið	nhfþ
í	í	af
nálægum	nálægur	lhfþsf
löndum	land	nhfþ
.	.	pl

Því	það	fpheþ
miður	lítt	aam
höfum	hafa	sfg1fn
við	ég	fp1fn
enga	enginn	foveo
stofnun	stofnun	nveo
sem	sem	ct
rannsakar	rannsaka	sfg3en
rannsóknamál	rannsóknamál	nhfo
,	,	pk
en	en	c
ég	ég	fp1en
held	halda	sfg1en
að	að	c
það	það	fphen
væri	vera	svg3eþ
verðugt	verðugur	lhensf
viðfangsefni	viðfangsefni	nhen
fyrir	fyrir	af
vísindanefnd	vísindanefnd	nveo
H.Í.	H.Í.	n----s
(	(	pa
gjarnan	gjarnan	aa
í	í	af
samvinnu	samvinna	nveþ
við	við	af
Rannís	Rannís	n-eo-s
)	)	pa
að	að	cn
láta	láta	sng
fara	fara	sng
ofan	ofan	aa
í	í	af
þau	sá	fahfo
gögn	gagn	nhfo
sem	sem	ct
liggja	liggja	sfg3fn
þessum	þessi	favfþ
tölum	tala	nvfþ
til	til	af
grundvallar	grundvöllur	nkee
,	,	pk
sundurliða	sundurliða	sng
framlögin	framlag	nhfog
eftir	eftir	af
sviðum	svið	nhfþ
og	og	c
kanna	kanna	sng
hvernig	hvernig	aa
þau	það	fphfn
eru	vera	sfg3fn
reiknuð	reikna	sþghfn
.	.	pl

Við	ég	fp1fn
erum	vera	sfg1fn
öll	allur	fohfn
sammála	sammála	lhfnof
um	um	af
að	að	c
rannsóknir	rannsókn	nvfo
þurfi	þurfa	svg3fn
að	að	cn
efla	efla	sng
,	,	pk
og	og	c
mjög	mjög	aa
mörg	margur	lhfnsf
telja	telja	sfg3fn
að	að	c
Háskóli	Háskóli	nken-s
Íslands	Ísland	nhee-s
ætti	eiga	svg3eþ
í	í	af
auknum	aukinn	lkeþsf
mæli	mælir	nkeþ
að	að	cn
verða	verða	sng
rannsóknaháskóli	rannsóknaháskóli	nken
.	.	pl

En	en	c
þá	þá	aa
verðum	verða	sfg1fn
við	ég	fp1fn
líka	líka	aa
að	að	cn
gera	gera	sng
okkur	ég	fp1fþ
og	og	c
stjórnvöldum	stjórnvald	nhfþ
rökum	rök	nhfþ
og	og	c
tölum	tala	nvfþ
studda	studdur	lveosf
grein	grein	nveo
fyrir	fyrir	aa
hvað	hver	fsheo
það	það	fphen
kostar	kosta	sfg3en
.	.	pl

Doktorsnámið	doktorsnám	nheng
hér	hér	aa
,	,	pk
þar	þar	aa
sem	sem	c
um	um	af
það	það	fpheo
er	vera	sfg3en
að	að	cn
ræða	ræða	sng
,	,	pk
er	vera	sfg3en
oft	oft	aa
í	í	af
skötulíki	skötulíki	nheþ
af	af	af
því	það	fpheþ
að	að	c
doktorsnemum	doktorsnemi	nkfþ
eru	vera	sfg3fn
ekki	ekki	aa
búin	búa	sþghfn
viðundandi	viðundandi	lhfnof
skilyrði	skilyrði	nhfn
til	til	af
að	að	cn
stunda	stunda	sng
námið	nám	nheog
á	á	af
hnitmiðaðan	hnitmiðaður	lkeosf
hátt	háttur	nkeo
,	,	pk
auk	auk	af
annarra	annar	fovfe
orsaka	orsök	nvfe
sem	sem	ct
kunna	kunna	sfg3fn
að	að	cn
vera	vera	sng
mismunandi	mismunandi	lvfnof
eftir	eftir	af
deildum	deild	nvfþ
.	.	pl

Hvað	hver	fshen
tekur	taka	sfg3en
svo	svo	aa
við	við	aa
að	að	af
doktorsnámi	doktorsnám	nheþ
loknu	lokinn	lheþsf
?	?	pl

Hörð	harður	lvensf
barátta	barátta	nven
um	um	af
lága	lágur	lkfosf
starfs-	starfsstyrkur	kt
eða	eða	c
verkefnastyrki	verkefnastyrkur	nkfo
Rannís	Rannís	n-ee-s
og	og	c
um	um	af
stöður	staða	nvfo
sem	sem	ct
verða	verða	sfg3fn
til	til	aa
eða	eða	c
losna	losna	sfg3fn
,	,	pk
og	og	c
sækja	sækja	sfg3fn
þá	þá	aa
venjulega	venjulega	aa
margir	margur	lkfnsf
hæfir	hæfur	lkfnsf
um	um	af
hverja	hver	foveo
.	.	pl

Ég	ég	fp1en
kann	kunna	sfg1en
ekki	ekki	aa
nein	neinn	fohfo
svör	svar	nhfo
við	við	af
öllum	allur	fovfþ
þeim	sá	favfþ
spurningum	spurning	nvfþ
sem	sem	ct
þetta	þessi	fahen
vekur	vekja	sfg3en
,	,	pk
en	en	c
legg	leggja	sfg1en
orð	orð	nheo
í	í	af
belg	belgur	nkeo
til	til	af
að	að	cn
minna	minna	sng
á	á	af
að	að	c
við	ég	fp1fn
þurfum	þurfa	sfg1fn
að	að	cn
treysta	treysta	sng
grundvöllinn	grundvöllur	nkeog
undir	undir	af
sókn	sókn	nveþ
okkar	ég	fp1fe
á	á	af
þessu	þessi	faheþ
sviði	svið	nheþ
.	.	pl

Með	með	af
kveðju	kveðja	nveþ
,	,	pk
Vésteinn	Vésteinn	nken-s
Ó.	Ó.	ks

Íbúð	íbúð	nven
til	til	af
leigu	leiga	nvee
í	í	af
Kaupmannahöfn	Kaupmannahöfn	nveþ-s

Falleg	fallegur	lvensf
þriggja	þrír	tfhfe
herbergja	herbergi	nhfe
íbúð	íbúð	nven
til	til	af
leigu	leiga	nvee
í	í	af
3-4	3-4	ta
mánuði	mánuður	nkfo
,	,	pk
frá	frá	af
byrjun	byrjun	nveþ
janúar	janúar	nkee
«	«	pg
04	04	ta
.	.	pl

Íbúðin	íbúð	nveng
er	vera	sfg3en
90	90	ta
fm	fm	ks
horníbúð	horníbúð	nven
í	í	af
góðu	góður	lheþsf
ástandi	ástand	nheþ
,	,	pk
með	með	af
viðargólfum	viðargólf	nhfþ
og	og	c
kamínu	kamína	nveþ
í	í	af
stofunni	stofa	nveþg
.	.	pl

Hún	hún	fpven
er	vera	sfg3en
staðsett	staðsettur	lvensf
á	á	af
Amager	Amager	n----s
í	í	af
10	10	ta
mínútna	mínúta	nvfe
hjólreiðafjarlægð	hjólreiðafjarlægð	nveþ
frá	frá	af
Strikinu	Strik	nheþgs
og	og	c
í	í	af
5	5	ta
mínútna	mínúta	nvfe
göngufjarlægð	göngufjarlægð	nveþ
frá	frá	af
Metro-stöð	Metro-stöð	nveþ-s
.	.	pl

Góðir	góður	lkfnsf
verslunarmöguleikar	verslunarmöguleiki	nkfn
og	og	c
veitingastaðir	veitingastaður	nkfn
í	í	af
næsta	næstur	lheþve
nágrenni	nágrenni	nheþ
.	.	pl

Íbúðin	íbúð	nveng
leigist	leigja	sfm3en
með	með	af
öllum	allur	fohfþ
húsgögnum	húsgagn	nhfþ
og	og	c
rafmagnstækjum	rafmagnstæki	nhfþ
.	.	pl

Farið	fara	sþghen
er	vera	sfg3en
fram	fram	aa
á	á	af
mjög	mjög	aa
góða	góður	lveosf
umgengni	umgengni	nveo
og	og	c
að	að	c
ekki	ekki	aa
sé	vera	svg3en
reykt	reykja	sþghen
í	í	af
íbúðinni	íbúð	nveþg
.	.	pl

Leigan	leiga	nveng
er	vera	sfg3en
7500	7500	ta
DKK	DKK	ks
á	á	af
mánuði	mánuður	nkeþ
.	.	pl

Nánari	náinn	lvfnvm
upplýsingar	upplýsing	nvfn
hjá	hjá	af
:	:	pa
Hjördísi	Hjördís	nveþ-s
og	og	c
Daða	Daði	nkeþ-s

Bestu	góður	lvfnve
kveðjur	kveðja	nvfn

Laufey	Laufey	nven-s

Ég	ég	fp1en
tek	taka	sfg1en
undir	undir	af
það	sá	faheo
,	,	pk
sem	sem	ct
Þorsteinn	Þorsteinn	nken-s
Loftsson	Loftsson	nken-s
hefur	hafa	sfg3en
verið	vera	sþghen
að	að	cn
segja	segja	sng
hér	hér	aa
á	á	af
vefnum	vefur	nkeþg
.	.	pl

En	en	c
er	vera	sfg3en
rétta	réttur	lvenvf
leiðin	leið	nveng
ekki	ekki	aa
,	,	pk
að	að	c
Háskólinn	Háskóli	nkengs
biðji	biðja	svg3en
um	um	af
skólagjöld	skólagjald	nhfo
og	og	c
verji	verja	svg3en
þeim	það	fphfþ
til	til	af
að	að	cn
efla	efla	sng
rannsóknasjóð	rannsóknasjóður	nkeo
sinn	sinn	fekeo
?	?	pl

HHG	HHG	n----s

FYRIRLESTUR	fyrirlestur	nken
:	:	pa

Skemmdir	skemmd	nvfn
á	á	af
DNA	DNA	e
basapararöðinni	basapararöð	nveþg
:	:	pa

Geta	geta	nven
oxaðs	oxaður	lheesf
gúaníns	gúanín	nhee
til	til	af
basaparamyndunar	basaparamyndun	nvee

Jóhannes	Jóhannes	nken-s
Reynisson	Reynisson	nken-s
Ph.D.	Ph.D.	e

Centre	Centre	n----s
for	for	e
Cancer	Cancer	e
Therapeutics	Therapeutics	e

The	The	n----s
Institute	Institute	e
of	of	e
Cancer	Cancer	e
Research	Research	e

Sutton	Sutton	n----s
,	,	pk
Bretlandi	Bretland	nheþ-s

Föstudagur	Föstudagur	nken-s
19.	19.	ta
desember	desember	nken
,	,	pk
klukkan	klukka	nveng
15:00	15:00	ta

Fyrirlestrasalur	fyrirlestrasalur	nken
3.	3.	ta
hæð	hæð	nveþ
,	,	pk
Læknagarði	Læknagarður	nkeþ-s
Ingunn	Ingunn	nven-s
B.	B.	ks

Skrifstofu	skrifstofa	nveþ
læknadeildar	læknadeild	nvee

Ágæta	ágætur	lhenvf
háskólafólk	háskólafólk	nhen
.	.	pl

Í	í	af
tilefni	tilefni	nheþ
af	af	af
bréfum	bréf	nhfþ
Þorsteins	Þorsteinn	nkee-s
L.	L.	ks
,	,	pk
háskólaráðsmanns	háskólaráðsmaður	nkee
,	,	pk
á	á	af
póstlistanum	póstlisti	nkeþg
HI-starf	hi-starf	nheþ
er	vera	sfg3en
rétt	réttur	lhensf
að	að	cn
taka	taka	sng
fram	fram	aa
eftirfarandi	eftirfarandi	lheoof
:	:	pa

Engin	enginn	foven
tillaga	tillaga	nven
um	um	af
niðurskurð	niðurskurður	nkeo
á	á	af
rannsóknasjóði	rannsóknasjóður	nkeþ
Háskólans	Háskóli	nkeegs
hefur	hafa	sfg3en
verið	vera	sþghen
lögð	leggja	sþgven
fram	fram	aa
í	í	af
háskólaráði	háskólaráð	nheþ
,	,	pk
heldur	heldur	c
hefur	hafa	sfg3en
fjármálanefnd	fjármálanefnd	nven
bent	benda	sþghen
háskólaráði	háskólaráð	nheþ
á	á	af
ýmsar	ýmis	fovfo
leiðir	leið	nvfo
til	til	af
að	að	cn
bregðast	bregða	snm
við	við	af
ákvörðun	ákvörðun	nveþ
stjórnvalda	stjórnvald	nhfe
um	um	af
að	að	cn
lækka	lækka	sng
rannsóknafjárveitingu	rannsóknafjárveiting	nveo
til	til	af
Háskólans	Háskóli	nkeegs
um	um	af
105	105	ta
m.kr.	m.kr.	ks

Lækkunin	lækkun	nveng
felst	fela	sfm3en
í	í	af
því	það	fpheþ
að	að	cn
fella	fella	sng
niður	niður	aa
viðbótarframlag	viðbótarframlag	nheo
til	til	af
rannsókna	rannsókn	nvfe
sem	sem	ct
Háskólinn	Háskóli	nkengs
fékk	fá	sfg3eþ
með	með	af
sérstökum	sérstakur	lkeþsf
rannsóknarsamningi	rannsóknarsamningur	nkeþ
til	til	af
þriggja	þrír	tfhfe
ára	ár	nhfe
á	á	af
árinu	ár	nheþg
2001	2001	ta
.	.	pl

Ein	einn	foven
þeirra	sá	favfe
leiða	leið	nvfe
,	,	pk
sem	sem	ct
fjármálanefnd	fjármálanefnd	nven
benti	benda	sfg3eþ
á	á	aa
,	,	pk
var	vera	sfg3eþ
sú	sá	faven
að	að	cn
lækka	lækka	sng
fjárveitingu	fjárveiting	nveo
til	til	af
rannsóknasjóðs	rannsóknasjóður	nkee
úr	úr	af
100	100	ta
m.kr.	m.kr.	ks
í	í	af
75	75	ta
m.kr.	m.kr.	ks

Í	í	af
umræðu	umræða	nveþ
í	í	af
háskólaráði	háskólaráð	nheþ
í	í	af
síðustu	síðari	lveþve
viku	vika	nveþ
kom	koma	sfg3eþ
fram	fram	aa
samstaða	samstaða	nven
um	um	af
að	að	cn
leita	leita	sng
annarra	annar	fovfe
leiða	leið	nvfe
til	til	af
að	að	cn
taka	taka	sng
á	á	af
fjárhagsvanda	fjárhagsvandi	nkeþ
Háskólans	Háskóli	nkeegs
.	.	pl

Á	á	af
vinnufundi	vinnufundur	nkeþ
ráðsins	ráð	nheeg
í	í	aa
gær	gær	aa
10.	10.	ta
desember	desember	nkeo
komu	koma	sfg3fþ
fram	fram	aa
ábendingar	ábending	nvfn
frá	frá	af
fjármálanefnd	fjármálanefnd	nveþ
um	um	aa
hvernig	hvernig	aa
hugsanlega	hugsanlega	aa
mætti	mega	svg3eþ
gera	gera	sng
það	það	fpheo
án	án	af
þess	það	fphee
að	að	cn
skerða	skerða	sng
rannsóknasjóðinn	rannsóknasjóður	nkeog
.	.	pl

Í	í	af
upphafi	upphaf	nheþ
umræðunnar	umræða	nveeg
á	á	af
fundi	fundur	nkeþ
háskólaráðs	háskólaráð	nhee
í	í	aa
gær	gær	aa
benti	benda	sfg1eþ
ég	ég	fp1en
Þorsteini	Þorsteinn	nkeþ-s
Loftssyni	Loftsson	nkeþ-s
á	á	af
að	að	c
það	það	fphen
væri	vera	svg3eþ
ekki	ekki	aa
við	við	af
hæfi	hæfi	nheo
að	að	cn
halda	halda	sng
því	það	fpheþ
fram	fram	aa
,	,	pk
eins	eins	aa
og	og	c
hann	hann	fpken
gerði	gera	sfg3eþ
í	í	af
tölvubréfi	tölvubréf	nheþ
sínu	sinn	feheþ
9.	9.	ta
desember	desember	nkeo
á	á	af
HI-starf	hi-starf	nheo
,	,	pk
að	að	c
lagt	leggja	sþghen
hefði	hafa	svg3eþ
verið	vera	sþghen
til	til	af
að	að	c
fjárveitingar	fjárveiting	nvfn
til	til	af
rannsóknasjóðs	rannsóknasjóður	nkee
verði	verða	svg3en
lækkaðar	lækka	sþgvfn
um	um	af
25%	25%	tp
.	.	pl

Auk	auk	af
þess	það	fphee
hafi	hafa	svg3en
hann	hann	fpken
í	í	af
bréfi	bréf	nheþ
sínu	sinn	feheþ
gefið	gefa	sþghen
í	í	af
skyn	skyn	nheo
að	að	c
rannsóknasjóður	rannsóknasjóður	nken
nyti	njóta	svg3eþ
ekki	ekki	aa
stuðnings	stuðningur	nkee
meðal	meðal	af
annarra	annar	fokfe
háskólaráðsmanna	háskólaráðsmaður	nkfe
.	.	pl

Hvorugt	hvorugur	fohen
þessara	þessi	fahfe
atriða	atriði	nhfe
er	vera	sfg3en
rétt	réttur	lhensf
.	.	pl

Rannsóknasjóðurinn	rannsóknasjóður	nkeng
á	eiga	sfg3en
sér	sig	fpkeþ
öflugan	öflugur	lkeosf
stuðning	stuðningur	nkeo
í	í	af
stefnu	stefna	nveþ
Háskólans	Háskóli	nkeegs
,	,	pk
hjá	hjá	af
háskólaráði	háskólaráð	nheþ
,	,	pk
hjá	hjá	af
rektor	rektor	nkeþ
og	og	c
meðal	meðal	af
háskólafólks	háskólafólk	nhee
almennt	almennt	aa

Rétt	réttur	lhensf
er	vera	sfg3en
að	að	cn
geta	geta	sng
þess	það	fphee
að	að	c
sjaldan	sjaldan	aa
hefur	hafa	sfg3en
verið	vera	sþghen
erfiðara	erfiður	lhenvm
að	að	cn
gera	gera	sng
fjárhagsáætlun	fjárhagsáætlun	nveo
fyrir	fyrir	af
Háskóla	Háskóli	nkeo-s
Íslands	Ísland	nhee-s
en	en	c
nú	nú	aa
.	.	pl

Þær	sá	favfn
hugmyndir	hugmynd	nvfn
fjármálanefndar	fjármálanefnd	nvee
sem	sem	ct
