efni	efni	nheo
á	á	af
Netinu	Net	nheþgs
og	og	c
koma	koma	sng
með	með	af
hugmyndir	hugmynd	nvfo
um	um	aa
hvernig	hvernig	aa
færa	færa	sng
megi	mega	svg3en
löggjöfina	löggjöf	nveog
til	til	af
betri	góður	lkeevm
vegar	vegur	nkee
.	.	pl

Jafnframt	jafnframt	aa
var	vera	sfg3eþ
kastljósinu	kastljós	nheþg
beint	beina	sþghen
að	að	af
þeim	sá	fahfþ
vandamálum	vandamál	nhfþ
sem	sem	ct
upp	upp	aa
geta	geta	sfg3fn
komið	koma	sþghen
vegna	vegna	af
tæknilegra	tæknilegur	lkfesf
möguleika	möguleiki	nkfe
tölvunnar	tölva	nveeg
og	og	c
rætt	ræða	sþghen
hvernig	hvernig	aa
brúa	brúa	sng
megi	mega	svg3en
bilið	bil	nheog
milli	milli	af
laga	lag	nhfe
og	og	c
tækni	tækni	nvee
.	.	pl

Ragnhildur	Ragnhildur	nven-s
Arnljótsdóttir	Arnljótsdóttir	nven-s
,	,	pk
ráðuneytisstjóri	ráðuneytisstjóri	nken
félagsmálaráðuneytis	félagsmálaráðuneyti	nhee
,	,	pk
ávarpaði	ávarpa	sfg3eþ
ráðstefnuna	ráðstefna	nveog
og	og	c
Thelma	Thelma	nven-s
Ásdísardóttir	Ásdísardóttir	nven-s
flutti	flytja	sfg3eþ
erindi	erindi	nheo
.	.	pl

SJÁ	sjá	sbg2en
DAGSKRÁ	dagskrá	nveo
HÉR	hér	aa

STÖÐVUM	stöðva	svg1fn
BARNAKLÁM	barnaklám	nheo
Á	á	af
NETINU	net	nheþg
-	-	pa
LÖG	lag	nhfn
OG	og	c
TÆKNI	tækni	nven

Ráðstefna	ráðstefna	nven
í	í	af
Salnum	Salur	nkeþgs
í	í	af
Kópavogi	Kópavogur	nkeþ-s
26.	26.	ta
janúar	janúar	nkeo
2006	2006	ta
kl.	kl.	ks
9.00-16.05	9.00-16.05	ta

DAGSKRÁ	dagskrá	nven

8.30-9.00	8.30-9.00	ta
Skráning	skráning	nven

9.00-9.10	9.00-9.10	ta
Setning	setning	nven
Guðbjörg	Guðbjörg	nven-s
Björnsdóttir	Björnsdóttir	nven-s
,	,	pk
formaður	formaður	nken
Barnaheilla	Barnaheill	nhfe-s
-	-	pa
Save	Save	n----s
the	the	e
Children	Children	e
á	á	af
Íslandi	Ísland	nheþ-s

1	1	ta
.	.	pl

LAGALEG	lagalegur	lvensf
HLIÐ	hlið	nven
NETSINS	net	nheeg
Ráðstefnustjóri	ráðstefnustjóri	nken
:	:	pa
Rán	Rán	nven-s
Ingvarsdóttir	Ingvarsdóttir	nven-s
,	,	pk
lögfræðingur	lögfræðingur	nken
hjá	hjá	af
Barnaheillum	Barnaheill	nhfþ-s
-	-	pa
Save	Save	n----s
the	the	e
Children	Children	e
á	á	af
Íslandi	Ísland	nheþ-s
9.10-9.25	9.10-9.25	ta
Ávarp	ávarp	nhen
Ragnhildur	Ragnhildur	nven-s
Arnljótsdóttir	Arnljótsdóttir	nven-s
,	,	pk
ráðuneytisstjóri	ráðuneytisstjóri	nken
félagsmálaráðuneytis	félagsmálaráðuneyti	nhee

9.25-10.15	9.25-10.15	ta
Hvernig	hvernig	aa
vernda	vernda	sfg3fn
lögin	lag	nhfng
börnin	barn	nhfog
okkar	ég	fp1fe
gegn	gegn	af
barnaklámi	barnaklám	nheþ
á	á	af
Netinu	Net	nheþgs
?	?	pl

Brynhildur	Brynhildur	nven-s
G.	G.	ks
Flóvenz	Flóvenz	nkee-s
,	,	pk
lektor	lektor	nken
í	í	af
lagadeild	lagadeild	nveþ
Háskóla	Háskóli	nkee-s
Íslands	Ísland	nhee-s

10.15-11.00	10.15-11.00	ta
Youth	Youth	n----s
protection	protection	e
on	on	e
the	the	e
Internet	Internet	e
-	-	pa
An	An	e
introduction	introduction	e
to	to	e
the	the	e
co-regulatory	co-regulatory	e
approach	approach	e
in	in	e
Germany	Germany	n----s

Thomas	Thomas	n----s
Rickert	Rickert	n----s
,	,	pk
lögmaður	lögmaður	nken
eco	eco	n----s
-	-	pa
Verband	Verband	n----s
der	der	n----s
deutschen	deutschen	n----s
Internetwirtschaft	Internetwirtschaft	n----s
c.	c.	ks

V	v	x
.	.	pl

Bonn	Bonn	n----s
,	,	pk
Þýskalandi	Þýskaland	nheþ-s

11.00-11.10	11.00-11.10	ta
Hlé	hlé	nhfn

11.10-12.00	11.10-12.00	ta
Blocking	Blocking	n----s
Internet	Internet	e
Content	Content	e
-	-	pa
Saving	Saving	n----s
Children	Children	e
or	or	e
Censorship	Censorship	e
?	?	pl

Ola-Kristian	Ola-Kristian	n----s
Hoff	Hoff	n----s
,	,	pk
lögfræðingur	lögfræðingur	nken
,	,	pk
Advokatredet	Advokatredet	n----s
í	í	af
Osló	Osló	nveþ-s
,	,	pk
Noregi	Noregur	nkeþ-s

12.00-12.15	12.00-12.15	ta
Fyrirspurnir	fyrirspurn	nvfn
og	og	c
umræður	umræða	nvfn

12.15-13.00	12.15-13.00	ta
Boðið	bjóða	sþghen
upp	upp	aa
á	á	af
léttan	léttur	lkeosf
hádegisverð	hádegisverður	nkeo

2	2	ta
.	.	pl

TÆKNILEG	tæknilegur	lvensf
HLIÐ	hlið	nven
NETSINS	net	nheeg
Ráðstefnustjóri	ráðstefnustjóri	nken
:	:	pa
Hrönn	Hrönn	nven-s
Þormóðsdóttir	Þormóðsdóttir	nven-s
,	,	pk
kerfisfræðingur	kerfisfræðingur	nken
og	og	c
verkefnastjóri	verkefnastjóri	nken
hjá	hjá	af
Barnaheillum	Barnaheill	nhfþ-s
-	-	pa
Save	Save	n----s
the	the	e
Children	Children	e
á	á	af
Íslandi	Ísland	nheþ-s

13.00-	13.00-	ta
13.25	13.25	ta
Erindi	erindi	nhen
Thelma	Thelma	nven-s
Ásdísardóttir	Ásdísardóttir	nven-s

13.25-14.45	13.25-14.45	ta
Developing	Developing	n----s
and	and	e
Emerging	Emerging	e
Technologies	Technologies	e
Cormac	Cormac	n----s
Callanan	Callanan	n----s
,	,	pk
framkvæmdastjóri	framkvæmdastjóri	nken
INHOPE	INHOPE	n----s
-	-	pa
Internet	Internet	n----s
Hotline	Hotline	e
Providers	Providers	e
Association	Association	e
,	,	pk
alþjóðlegra	alþjóðlegur	lhfesf
samtaka	samtök	nhfe
sem	sem	ct
berjast	berja	sfm3fn
gegn	gegn	af
ólöglegu	ólöglegur	lheþsf
efni	efni	nheþ
á	á	af
Netinu	Net	nheþgs
.	.	pl

14.45-15.05	14.45-15.05	ta
Kaffihlé	kaffihlé	nhen

15.05-15.30	15.05-15.30	ta
Síminn	Sími	nkengs
og	og	c
öryggi	öryggi	nhen
á	á	af
Netinu	Net	nheþgs
Jóhann	Jóhann	nken-s
S.	S.	ks
Friðleifsson	Friðleifsson	nken-s
,	,	pk
vörustjóri	vörustjóri	nken
Internets	Internet	nhee-s
á	á	af
einstaklingsmarkaði	einstaklingsmarkaður	nkeþ
hjá	hjá	af
Símanum	Sími	nkeþgs
hf.	hf.	ks

15.30-15.55	15.30-15.55	ta
Lögreglurannsóknir	lögreglurannsókn	nvfn
á	á	af
tölvum	tölva	nvfþ
Ágúst	Ágúst	nken-s
Evald	Evald	nken-s
Ólafsson	Ólafsson	nken-s
,	,	pk
lögreglufulltrúi	lögreglufulltrúi	nken
upplýsinga-	upplýsingadeild	kt
og	og	c
eftirlitsdeildar	eftirlitsdeild	nvee
lögreglunnar	lögregla	nveeg
í	í	af
Reykjavík	Reykjavík	nveþ-s
.	.	pl

15.55-16.05	15.55-16.05	ta
Fyrirspurnir	fyrirspurn	nvfn
,	,	pk
umræður	umræða	nvfn
og	og	c
samantekt	samantekt	nven

Ráðstefnuslit	ráðstefnuslit	nhfn
-	-	pa
léttar	léttur	lvfnsf
veitingar	veiting	nvfn
í	í	af
forsal	forsalur	nkeþ

Barnaheill	Barnaheill	nhfn-s

Save	Save	n----s
the	the	e
Children	Children	e
á	á	af
Íslandi	Ísland	nheþ-s

Suðurlandsbraut	Suðurlandsbraut	nveþ-s
24	24	ta
108	108	ta
Reykjavík	Reykjavík	nveþ-s

©	©	x
Barnaheill	Barnaheill	nhfn-s

Save	Save	n----s
the	the	e
Children	Children	e
á	á	af
Íslandi	Ísland	nheþ-s

24.01.	24.01.	ta

2006	2006	ta
Save	Save	n----s
the	the	e
Children	Children	e
bregðast	bregða	sfm3fn
við	við	af
fuglaflensuvá	fuglaflensuvá	nveþ
í	í	af
Indónesíu	Indónesía	nveþ-s

Til	til	af
að	að	cn
bregðast	bregða	snm
við	við	af
þeirri	sá	faveþ
ógn	ógn	nveþ
sem	sem	ct
stafar	stafa	sfg3en
af	af	af
fuglaflensuveirunni	fuglaflensuveira	nveþg
,	,	pk
H5N1	h5n1	x
,	,	pk
hafa	hafa	sfg3fn
Save	Save	n----s
the	the	e
Children-samtökin	Children-samtök	nhfngs
gripið	grípa	sþghen
til	til	af
aðgerða	aðgerð	nvfe
til	til	af
verndar	vernd	nvee
fólki	fólk	nheþ
og	og	c
alifuglum	alifugl	nkfþ
í	í	af
Indónesíu	Indónesía	nveþ-s
.	.	pl

Samtökin	samtök	nhfng
vinna	vinna	sfg3fn
náið	náið	aa
með	með	af
yfirvöldum	yfirvald	nhfþ
þar	þar	aa
í	í	af
landi	land	nheþ
við	við	af
að	að	cn
dreifa	dreifa	sng
upplýsingabæklingum	upplýsingabæklingur	nkfþ
og	og	c
veggspjöldum	veggspjald	nhfþ
.	.	pl

Þau	það	fphfn
eru	vera	sfg3fn
ætluð	ætla	sþghfn
neytendum	neytandi	nkfþ
og	og	c
framleiðendum	framleiðandi	nkfþ
fuglakjöts	fuglakjöt	nhee
og	og	c
fjalla	fjalla	sfg3fn
um	um	aa
hvernig	hvernig	aa
þekkja	þekkja	sng
megi	mega	svg3en
einkenni	einkenni	nhfo
sýkingar	sýking	nvee
,	,	pk
tilkynna	tilkynna	sng
um	um	af
þau	það	fphfo
og	og	c
til	til	af
hvaða	hvaða	fsvfe
varna	vörn	nvfe
er	vera	sfg3en
unnt	unnt	lhensf
að	að	cn
grípa	grípa	sng
til	til	aa
gegn	gegn	af
veirunni	veira	nveþg
.	.	pl

Í	í	af
Aceh-héraði	Aceh-hérað	nheþ-s
,	,	pk
þar	þar	aa
sem	sem	c
Save	Save	n----s
the	the	e
Children	Children	e
hafa	hafa	sfg3fn
aðstoðað	aðstoða	sþghen
þúsundir	þúsund	nvfo
fjölskyldna	fjölskylda	nvfe
eftir	eftir	af
flóðbylgjuna	flóðbylgja	nveog
miklu	mikill	lveovf
,	,	pk
er	vera	sfg3en
fuglabændum	fuglabóndi	nkfþ
veitt	veita	sþghen
sérstök	sérstakur	lvensf
aðstoð	aðstoð	nven
við	við	af
að	að	cn
verjast	verja	snm
ásókn	ásókn	nveþ
veirunnar	veira	nveeg
.	.	pl

Umfangsmikil	umfangsmikill	lvensf
sótthreinsun	sótthreinsun	nven
á	á	af
fuglahúsum	fuglahús	nhfþ
og	og	c
umhverfi	umhverfi	nheþ
þeirra	það	fphfe
hefur	hafa	sfg3en
verið	vera	sþghen
í	í	af
gangi	gangur	nkeþ
og	og	c
bólusetning	bólusetning	nven
fugla	fugl	nkfe
gegn	gegn	af
veirunni	veira	nveþg
,	,	pk
á	á	af
vegum	vegur	nkfþ
stjórnvalda	stjórnvald	nhfe
.	.	pl

13.01.	13.01.	ta

2006	2006	ta
Fréttatilkynning	fréttatilkynning	nven
:	:	pa
Eitt	einn	tfhen
ár	ár	nhen
frá	frá	af
hörmungunum	hörmung	nvfþg
við	við	af
Indlandshaf	Indlandshaf	nheo-s

Á	á	af
sunnudag	sunnudagur	nkeo
er	vera	sfg3en
ár	ár	nhen
liðið	líða	sþghen
frá	frá	af
þeim	sá	fakeþ
einstæða	einstæður	lkeþvf
atburði	atburður	nkeþ
er	er	ct
allar	allur	fovfn
sjónvarpsstöðvar	sjónvarpsstöð	nvfn
á	á	af
Íslandi	Ísland	nheþ-s
stóðu	standa	sfg3fþ
að	að	af
sameiginlegri	sameiginlegur	lveþsf
útsendingu	útsending	nveþ
til	til	af
þess	sá	fahee
að	að	cn
safna	safna	sng
fé	fé	nheþ
fyrir	fyrir	af
fórnarlömb	fórnarlamb	nhfo
flóðbylgjunnar	flóðbylgja	nveeg
miklu	mikill	lveevf
í	í	af
Asíu	Asía	nveþ-s
á	á	af
annan	annar	lkeosf
dag	dagur	nkeo
jóla	jól	nhfe
2004	2004	ta
.	.	pl

Að	að	af
minnsta	lítill	lkeþve
kosti	kostur	nkeþ
225	225	to
þúsund	þúsund	tfkfn
manns	maður	nkee
létust	láta	sfm3fþ
og	og	c
milljónir	milljón	nvfn
misstu	missa	sfg3fþ
heimili	heimili	nhfo
sín	sinn	fehfo
og	og	c
lífsviðurværi	lífsviðurværi	nheo
.	.	pl

Samtökin	samtök	nhfng
fimm	fimm	tfhfn
sem	sem	ct
tóku	taka	sfg3fþ
við	við	af
fjármununum	fjármunir	nkfþg
eru	vera	sfg3fn
:	:	pa
Barnaheill	Barnaheill	nhfn-s
-	-	pa
Save	Save	n----s
the	the	e
Children	Children	e
,	,	pk
Hjálparstarf	Hjálparstarf	nhen-s
kirkjunnar	kirkja	nveeg
,	,	pk
Rauði	rauður	lkenvf
kross	kross	nken
Íslands	Ísland	nhee-s
,	,	pk
SOS	SOS	n----s
barnaþorp	barnaþorp	nhfn
og	og	c
UNICEF	UNICEF	n----s
-	-	pa
Barnahjálp	Barnahjálp	nven-s
Sameinuðu	sameinaður	lvfevf
þjóðanna	þjóð	nvfeg
hafa	hafa	sfg3fn
staðið	standa	sþghen
fyrir	fyrir	af
gríðarlegu	gríðarlegur	lheþsf
neyðar-	neyðarstarf	kt
og	og	c
uppbyggingarstarfi	uppbyggingarstarf	nheþ
á	á	af
svæðinu	svæði	nheþg
,	,	pk
hvert	hver	fohen
í	í	af
samstarfi	samstarf	nheþ
við	við	af
sín	sinn	fehfo
alþjóðasamtök	alþjóðasamtök	nhfo
og	og	c
í	í	af
samvinnu	samvinna	nveþ
við	við	af
félagasamtök	félagasamtök	nhfo
á	á	af
staðnum	staður	nkeþg
.	.	pl

Að	að	cn
veita	veita	sng
mat	matur	nkeo
,	,	pk
vatn	vatn	nheo
,	,	pk
skjól	skjól	nheo
,	,	pk
hjúkrun	hjúkrun	nveo
,	,	pk
bólusetningar	bólusetning	nvfo
,	,	pk
áfallahjálp	áfallahjálp	nveo
og	og	c
menntun	menntun	nveo
er	vera	sfg3en
hluti	hluti	nken
af	af	af
þessu	þessi	faheþ
starfi	starf	nheþ
og	og	c
ekki	ekki	aa
síður	síður	aam
að	að	cn
útvega	útvega	sng
fólki	fólk	nheþ
báta	bátur	nkfo
,	,	pk
net	net	nhfo
eða	eða	c
önnur	annar	fohfo
tæki	tæki	nhfo
og	og	c
áhöld	áhald	nhfo
sem	sem	ct
hefur	hafa	sfg3en
gert	gera	sþghen
því	það	fpheþ
kleift	kleifur	lheosf
að	að	cn
sjá	sjá	sng
aftur	aftur	aa
fyrir	fyrir	af
sér	sig	fpheþ
.	.	pl

Margir	margur	lkfnsf
hafa	hafa	sfg3fn
,	,	pk
fyrir	fyrir	af
fjármuni	fjármunir	nkfo
úr	úr	af
Neyðarhjálp	neyðarhjálp	nveþ-s
úr	úr	af
norðri	norður	nheþ
,	,	pk
hlotið	hljóta	sþghen
þjálfun	þjálfun	nveo
á	á	af
nýju	nýr	lheþsf
sviði	svið	nheþ
til	til	af
þess	sá	fahee
að	að	cn
framfleyta	framfleyta	sng
sér	sig	fpkfþ
af	af	af
atvinnu	atvinna	nveþ
sem	sem	ct
nú	nú	aa
býðst	bjóða	sfm3en
.	.	pl

Hjálparsamtökin	hjálparsamtök	nhfng
fimm	fimm	tfhfn
kynna	kynna	sfg3fn
á	á	af
heimasíðum	heimasíða	nvfþ
sínum	sinn	fevfþ
það	sá	faheo
starf	starf	nheo
sem	sem	ct
hver	hver	fohfn
og	og	c
ein	einn	fohfn
hafa	hafa	sfg3fn
unnið	vinna	sþghen
.	.	pl

Einstaklingar	einstaklingur	nkfn
á	á	af
Íslandi	Ísland	nheþ-s
áttu	eiga	sfg3fþ
frumkvæði	frumkvæði	nheo
að	að	af
söfnuninni	söfnun	nveþg
.	.	pl

Fjölmiðlar	fjölmiðill	nkfn
gerðu	gera	sfg3fþ
hana	hún	fpveo
mögulega	mögulegur	lveosf
í	í	af
því	sá	faheþ
umfangi	umfang	nheþ
sem	sem	ct
varð	verða	sfg3eþ
.	.	pl

Fyrirtæki	fyrirtæki	nhfn
og	og	c
einstaklingar	einstaklingur	nkfn
lögðu	leggja	sfg3fþ
henni	hún	fpveþ
lið	lið	nheo
.	.	pl

Úr	úr	aa
varð	verða	sfg3eþ
stærsta	stór	lvenve
söfnun	söfnun	nven
sem	sem	ct
efnt	efna	sþghen
hefur	hafa	sfg3en
verið	vera	sþghen
til	til	aa
,	,	pk
til	til	af
hjálpar	hjálp	nvee
erlendis	erlendis	aa
.	.	pl

122	122	ta
milljónir	milljón	nvfn
söfnuðust	safna	sfm3fþ
.	.	pl

Hjálparsamtökin	hjálparsamtök	nhfng
þakka	þakka	sfg3fn
landsmönnum	landsmaður	nkfþ
vilja	vilji	nkeo
í	í	af
verki	verk	nheþ
og	og	c
þakka	þakka	sfg3fn
traust	traust	nheo
til	til	af
þess	sá	fahee
að	að	c
þau	það	fphfn
komi	koma	svg3fn
fjármununum	fjármunir	nkfþg
til	til	af
skila	skil	nhfe
til	til	af
þeirra	sá	fakfe
sem	sem	ct
mesta	mikill	lveose
hjálp	hjálp	nveo
þurfa	þurfa	sfg3fn
.	.	pl

Verkið	verk	nheng
heldur	halda	sfg3en
áfram	áfram	aa
.	.	pl

Frá	frá	af
hjálparstarfi	hjálparstarf	nheþ
Save	Save	n----s
the	the	e
Children	Children	e
á	á	af
Sri	Sri	n----s
Lanka	Lanka	n----s
.	.	pl

Ljósm.	ljósm.	kt
Karin	Karin	n----s
Beate	Beate	n----s
Nøsterud	Nøsterud	n----s
.	.	pl

2.12.	2.12.	ta

2005	2005	ta
Stöðuskýrsla	stöðuskýrsla	nven
Save	Save	n----s
the	the	e
Children	Children	e
um	um	af
hjálparstarf	hjálparstarf	nheo
á	á	af
flóðasvæðunum	flóðasvæði	nhfþg

Senn	senn	aa
er	vera	sfg3en
liðið	líða	sþghen
eitt	einn	tfhen
ár	ár	nhen
frá	frá	af
hinum	hinn	gvfþ
ógnarlegu	ógnarlegur	lvfþvf
náttúruhamförum	náttúruhamfarir	nvfþ
sem	sem	ct
urðu	verða	sfg3fþ
við	við	af
Indlandshaf	Indlandshaf	nheo-s
um	um	af
jólaleytið	jólaleyti	nheog
í	í	af
fyrra	fyrri	lheovm
.	.	pl

Yfir	yfir	aa
200.000	200.000	ta
manns	maður	nkee
fórust	fara	sfm3fþ
í	í	af
hamförunum	hamför	nvfþg
og	og	c
milljónir	milljón	nvfn
misstu	missa	sfg3fþ
heimili	heimili	nhfo
sín	sinn	fehfo
,	,	pk
lifibrauð	lifibrauð	nheo
og	og	c
ástvini	ástvinur	nkfo
.	.	pl

Save	Save	n----s
the	the	e
Children-samtökin	Children-samtök	nhfngs
hafa	hafa	sfg3fn
um	um	af
áratugaskeið	áratugaskeið	nheo
verið	vera	sþghen
með	með	af
starfsemi	starfsemi	nveo
í	í	af
þeim	sá	fahfþ
löndum	land	nhfþ
sem	sem	ct
verst	illa	aae
urðu	verða	sfg3fþ
úti	úti	aa
og	og	c
gátu	geta	sfg3fþ
því	því	aa
brugðið	bregða	sþghen
skjótt	skjótt	aa
við	við	aa
og	og	c
hafið	hefja	sþghen
hjálparstarf	hjálparstarf	nheo
þegar	þegar	aa
í	í	af
stað	staður	nkeo
.	.	pl

Á	á	af
svæðum	svæði	nhfþ
þeim	sá	fahfþ
sem	sem	ct
urðu	verða	sfg3fþ
fyrir	fyrir	af
flóðbylgjunni	flóðbylgja	nveþg
eru	vera	sfg3fn
samtökin	samtök	nhfng
enn	enn	aa
að	að	af
störfum	starf	nhfþ
og	og	c
verða	verða	sfg3fn
næstu	næstur	lhfove
fimm	fimm	tfhfo
ár	ár	nhfo
hið	hinn	gheo
minnsta	lítill	lheove
.	.	pl

Markmiðið	markmið	nheng
er	vera	sfg3en
að	að	cn
skapa	skapa	sng
börnum	barn	nhfþ
eðlilegt	eðlilegur	lheosf
líf	líf	nheo
og	og	c
sá	sá	faken
árangur	árangur	nken
sem	sem	ct
náðst	ná	sþmhen
hefur	hafa	sfg3en
er	vera	sfg3en
hvetjandi	hvetjandi	lkenof
,	,	pk
eins	eins	aa
og	og	c
fram	fram	aa
kemur	koma	sfg3en
í	í	af
stöðuskýrslu	stöðuskýrsla	nveþ
yfir	yfir	af
starfið	starf	nheog
frá	frá	af
síðustu	síðari	lhfþve
áramótum	áramót	nhfþ
,	,	pk
sem	sem	ct
samtökin	samtök	nhfng
birta	birta	sfg3fn
í	í	af
dag	dagur	nkeo
,	,	pk
2.	2.	ta
desember	desember	nkeo
.	.	pl

Framlög	framlag	nhfn
til	til	af
Save	Save	n----s
the	the	e
Children-samtakanna	Children-samtök	nhfegs
um	um	af
allan	allur	fokeo
heim	heimur	nkeo
eru	vera	sfg3fn
orðin	verða	sþghfn
rúmlega	rúmlega	aa
260	260	ta
milljónir	milljón	nvfn
dala	dalur	nkfe
á	á	af
árinu	ár	nheþg
2005	2005	ta
og	og	c
svo	svo	aa
öflugur	öflugur	lkensf
stuðningur	stuðningur	nken
hefur	hafa	sfg3en
gefið	gefa	sþghen
samtökunum	samtök	nhfþg
byr	byr	nkeo
í	í	af
seglin	segl	nhfog
.	.	pl

Save	Save	n----s
the	the	e
Children-samtökin	Children-samtök	nhfngs
stuðluðu	stuðla	sfg3fþ
að	að	af
skráningu	skráning	nveþ
yfir	yfir	aa
7000	7000	ta
barna	barn	nhfe
sem	sem	ct
urðu	verða	sfg3fþ
viðskila	viðskila	lhfnof
við	við	af
fjölskyldur	fjölskylda	nvfo
sínar	sinn	fevfo
í	í	af
hamförunum	hamför	nvfþg
við	við	af
Indlandshaf	Indlandshaf	nheo-s
.	.	pl

Þúsundir	þúsund	nvfn
barna	barn	nhfe
hafa	hafa	sfg3fn
því	því	aa
sameinast	sameina	sþmhen
foreldrum	foreldrar	nkfþ
sínum	sinn	fekfþ
eða	eða	c
vandamönnum	vandamaður	nkfþ
að	að	af
nýju	nýr	lheþsf
.	.	pl

Börnum	barn	nhfþ
hefur	hafa	sfg3en
verið	vera	sþghen
hjálpað	hjálpa	sþghen
að	að	cn
hefja	hefja	sng
skólagöngu	skólaganga	nveo
á	á	aa
ný	ný	aa
eins	eins	aa
fljótt	fljótt	aa
og	og	c
hægt	hægur	lhensf
er	vera	sfg3en
.	.	pl

Unnið	vinna	sþghen
er	vera	sfg3en
að	að	af
því	sá	faheþ
að	að	cn
þjálfa	þjálfa	sng
kennara	kennari	nkfo
,	,	pk
útbúa	útbúa	sng
skóla	skóli	nkfo
og	og	c
byggja	byggja	sng
skólastofur	skólastofa	nvfo
.	.	pl

Með	með	af
dreifingu	dreifing	nveþ
matar	matur	nkee
og	og	c
hjálpargagna	hjálpargagn	nhfe
tókst	taka	sfm3eþ
að	að	cn
afstýra	afstýra	sng
frekari	frekur	lkfþvm
sjúkdómum	sjúkdómur	nkfþ
og	og	c
dauðsföllum	dauðsfall	nhfþ
.	.	pl

Daglegt	daglegur	lhensf
líf	líf	nhen
barna	barn	nhfe
og	og	c
viðurværi	viðurværi	nhen
þeirra	það	fphfe
hefur	hafa	sfg3en
verið	vera	sþghen
bætt	bæta	sþghen
,	,	pk
með	með	af
öruggum	öruggur	lhfþsf
leiksvæðum	leiksvæði	nhfþ
og	og	c
götueldhúsum	götueldhús	nhfþ
.	.	pl

Auk	auk	af
þess	það	fphee
er	vera	sfg3en
unnið	vinna	sþghen
að	að	af
þjálfun	þjálfun	nveþ
hjúkrunarfólks	hjúkrunarfólk	nhee
og	og	c
að	að	af
endurbyggingu	endurbygging	nveþ
sjúkrahúsa	sjúkrahús	nhfe
.	.	pl

Tekið	taka	sþghen
hefur	hafa	sfg3en
verið	vera	sþghen
á	á	af
sálrænum	sálrænn	lhfþsf
eftirköstum	eftirköst	nhfþ
hamfaranna	hamför	nvfeg
,	,	pk
gegnum	gegnum	af
markvisst	markviss	lheosf
skólastarf	skólastarf	nheo
.	.	pl

Þar	þar	aa
eru	vera	sfg3fn
leikir	leikur	nkfn
og	og	c
samræður	samræða	nvfn
notuð	nota	sþghfn
til	til	af
að	að	cn
fá	fá	sng
börnin	barn	nhfog
til	til	af
að	að	cn
vinna	vinna	sng
bug	bugur	nkeo
á	á	af
óttanum	ótti	nkeþg
.	.	pl

Þessari	þessi	faveþ
aðferð	aðferð	nveþ
hefur	hafa	sfg3en
einnig	einnig	aa
verið	vera	sþghen
beitt	beita	sþghen
á	á	af
hamfarasvæðunum	hamfarasvæði	nhfþg
í	í	af
Bandaríkjunum	Bandaríki	nhfþgs
,	,	pk
þar	þar	aa
sem	sem	c
fellibyljir	fellibylur	nkfn
lögðu	leggja	sfg3fþ
líf	líf	nhfo
svo	svo	aa
margra	margur	lkfesf
í	í	af
rúst	rúst	nveo
nú	nú	aa
í	í	af
september	september	nkeþ
síðastliðnum	síðastliðinn	lkeþsf
.	.	pl

Fyrsta	fyrstur	lheþve
stigi	stig	nheþ
hjálpar	hjálp	nvee
er	vera	sfg3en
nú	nú	aa
lokið	ljúka	sþghen
en	en	c
krefjandi	krefjandi	lhfnof
verkefni	verkefni	nhfn
blasa	blasa	sfg3fn
við	við	aa
áfram	áfram	aa
.	.	pl

Megináherslan	megináhersla	nveng
verður	verða	sfg3en
lögð	leggja	sþgven
á	á	af
að	að	cn
samstilla	samstilla	sng
vinnu	vinna	nveo
samtakanna	samtök	nhfeg
og	og	c
heimamanna	heimamaður	nkfe
,	,	pk
svo	svo	aa
þeir	hann	fpkfn
geti	geta	svg3fn
haldið	halda	sþghen
hjálparstarfinu	hjálparstarf	nheþg
áfram	áfram	aa
.	.	pl

Á	á	af
sumum	sumur	fohfþ
svæðum	svæði	nhfþ
,	,	pk
svo	svo	aa
sem	sem	c
Sri	Sri	n----s
Lanka	Lanka	n----s
,	,	pk
er	vera	sfg3en
stjórnmálaástandið	stjórnmálaástand	nheng
ótryggt	ótryggur	lhensf
.	.	pl

Í	í	af
Indónesíu	Indónesía	nveþ-s
,	,	pk
sem	sem	ct
varð	verða	sfg3eþ
harðast	hart	aae
úti	úti	aa
í	í	af
hamförunum	hamför	nvfþg
,	,	pk
eru	vera	sfg3fn
jarðskjálftar	jarðskjálfti	nkfn
enn	enn	aa
tíðir	tíður	lkfnsf
.	.	pl

Samgöngur	samgöngur	nvfn
og	og	c
fjarskipti	fjarskipti	nhfn
eru	vera	sfg3fn
víða	víða	aa
erfið	erfiður	lhfnsf
á	á	af
afskekktum	afskekktur	lvfþsf
eyjum	eyja	nvfþ
út	út	aa
af	af	af
austurströnd	austurströnd	nveþ
Indlands	Indland	nhee-s
.	.	pl

Frá	frá	af
því	það	fpheþ
náttúruhamfarirnar	náttúruhamfarir	nvfng
urðu	verða	sfg3fþ
í	í	af
Suðaustur-Asíu	Suðaustur-Asía	nveþ-s
hafa	hafa	sfg3fn
frekari	frekur	lhfnvm
áföll	áfall	nhfn
dunið	dynja	sþghen
yfir	yfir	aa
,	,	pk
eins	eins	aa
og	og	c
öllum	allur	fokfþ
er	vera	sfg3en
kunnugt	kunnugur	lhensf
.	.	pl

Fellibyljirnir	fellibylur	nkfng
við	við	af
Mexíkóflóa	Mexíkóflói	nkeo-s
